Linguagem;Algoritmo;Tamanho;Tempo;Repeticao
C++;HeapSort;10000;0.004321400;20
C++;HeapSort;10000;0.004329300;21
C++;HeapSort;10000;0.004676500;22
C++;HeapSort;10000;0.004252100;23
C++;HeapSort;10000;0.004425600;24
C++;HeapSort;10000;0.004529700;25
C++;HeapSort;10000;0.004600400;26
C++;HeapSort;10000;0.004330800;27
C++;HeapSort;10000;0.004494200;28
C++;HeapSort;10000;0.004466900;29
C++;HeapSort;10000;0.004298100;30
C++;HeapSort;10000;0.004371700;31
C++;HeapSort;10000;0.004393200;32
C++;HeapSort;10000;0.004319300;33
C++;HeapSort;10000;0.004338900;34
C++;HeapSort;10000;0.004465300;35
C++;HeapSort;10000;0.004454600;36
C++;HeapSort;10000;0.004400500;37
C++;HeapSort;10000;0.004281400;38
C++;HeapSort;10000;0.004495000;39
C++;HeapSort;10000;0.004281700;40
C++;HeapSort;10000;0.004398600;41
C++;HeapSort;10000;0.004357400;42
C++;HeapSort;10000;0.004238500;43
C++;HeapSort;10000;0.004571500;44
C++;HeapSort;10000;0.004334200;45
C++;HeapSort;10000;0.004613600;46
C++;HeapSort;10000;0.004473400;47
C++;HeapSort;10000;0.004469900;48
C++;HeapSort;10000;0.004487000;49
C++;HeapSort;10000;0.004678100;50
C++;HeapSort;10000;0.004387900;51
C++;HeapSort;10000;0.004517700;52
C++;HeapSort;10000;0.004481100;53
C++;HeapSort;10000;0.004477900;54
C++;HeapSort;10000;0.004427200;55
C++;HeapSort;10000;0.004377000;56
C++;HeapSort;10000;0.004335500;57
C++;HeapSort;10000;0.004327500;58
C++;HeapSort;10000;0.004342000;59
C++;HeapSort;10000;0.004507900;60
C++;HeapSort;10000;0.004444500;61
C++;HeapSort;10000;0.004504000;62
C++;HeapSort;10000;0.004503200;63
C++;HeapSort;10000;0.004308500;64
C++;HeapSort;10000;0.004590700;65
C++;HeapSort;10000;0.004319800;66
C++;HeapSort;10000;0.004352200;67
C++;HeapSort;10000;0.004429800;68
C++;HeapSort;10000;0.004404000;69
C++;HeapSort;10000;0.004395500;70
C++;HeapSort;10000;0.004300400;71
C++;HeapSort;10000;0.004347100;72
C++;HeapSort;10000;0.004479400;73
C++;HeapSort;10000;0.004352000;74
C++;HeapSort;10000;0.004325300;75
C++;HeapSort;10000;0.004335100;76
C++;HeapSort;10000;0.004596200;77
C++;HeapSort;10000;0.004513400;78
C++;HeapSort;10000;0.004700200;79
C++;HeapSort;10000;0.004524300;80
C++;HeapSort;10000;0.004403400;81
C++;HeapSort;10000;0.004486700;82
C++;HeapSort;10000;0.004538200;83
C++;HeapSort;10000;0.004415700;84
C++;HeapSort;10000;0.004474100;85
C++;HeapSort;10000;0.004487200;86
C++;HeapSort;10000;0.004529600;87
C++;HeapSort;10000;0.004303200;88
C++;HeapSort;10000;0.004406700;89
C++;HeapSort;10000;0.004564000;90
C++;HeapSort;10000;0.004382700;91
C++;HeapSort;10000;0.004543400;92
C++;HeapSort;10000;0.004413900;93
C++;HeapSort;10000;0.004290800;94
C++;HeapSort;10000;0.004492700;95
C++;HeapSort;10000;0.004296700;96
C++;HeapSort;10000;0.004494100;97
C++;HeapSort;10000;0.004454000;98
C++;HeapSort;10000;0.004576100;99
C++;HeapSort;10000;0.004407900;100
C++;HeapSort;100000;0.057200500;1
C++;HeapSort;100000;0.057125600;2
C++;HeapSort;100000;0.057129000;3
C++;HeapSort;100000;0.057169100;4
C++;HeapSort;100000;0.057046100;5
C++;HeapSort;100000;0.056822900;6
C++;HeapSort;100000;0.058249400;7
C++;HeapSort;100000;0.058128800;8
C++;HeapSort;100000;0.057701600;9
C++;HeapSort;100000;0.057693100;10
C++;HeapSort;100000;0.057563600;11
C++;HeapSort;100000;0.057491100;12
C++;HeapSort;100000;0.057842900;13
